gene_id,length_bp
YKL153W_BY4742,510
YKL154W_BY4742,735
YKL155C_BY4742,1887
YKL156C-A_BY4742,117
YKL156W_BY4742,600
YKL156W_mRNA,600
YKL157W_BY4742,3242
YKL157W_mRNA,3242
YKL159C_BY4742,636
YKL160W_BY4742,438
YKL161C_BY4742,1302
YKL162C-A_BY4742,153
YKL162C_BY4742,1209
YKL163W_BY4742,978
YKL164C_BY4742,1026
YKL165C-A_BY4742,234
YKL165C_BY4742,2760
YKL166C_BY4742,1197
YKL167C_BY4742,414
YKL168C_BY4742,2175
YKL169C_BY4742,384
YKL170W_BY4742,417
YKL171W_BY4742,2787
YKL172W_BY4742,1284
YKL173W_BY4742,3027
YKL174C_BY4742,1857
YKL175W_BY4742,1512
YKL176C_BY4742,2487
YKL177W_BY4742,339
YKL178C_BY4742,1413
YKL179C_BY4742,2040
YKL180W_BY4742,861
YKL180W_mRNA,861
YKL181W_BY4742,1284
YKL182W_BY4742,6156
YKL183C-A_BY4742,213
YKL183W_BY4742,921
YKL184W_BY4742,1401
YKL185W_BY4742,1767
YKL186C_BY4742,709
YKL187C_BY4742,2253
YKL188C_BY4742,2562
YKL189W_BY4742,1200
YKL190W_BY4742,604
YKL190W_mRNA,604
YKL191W_BY4742,1605
YKL192C_BY4742,378
YKL193C_BY4742,1017
YKL194C_BY4742,1389
YKL195W_BY4742,1212
YKL196C_BY4742,603
YKL197C_BY4742,3132
YKL198C_BY4742,1992
YKL201C_BY4742,3537
YKL202W_BY4742,582
YKL203C_BY4742,7425
YKL204W_BY4742,1899
YKL205W_BY4742,3303
YKL206C_BY4742,804
YKL207W_BY4742,762
YKL208W_BY4742,816
YKL209C_BY4742,3873
YKL210W_BY4742,3075
YKL211C_BY4742,1455
YKL212W_BY4742,1872
YKL213C_BY4742,2148
YKL214C_BY4742,612
YKL215C_BY4742,3861
YKL216W_BY4742,945
YKL217W_BY4742,1851
YKL218C_BY4742,981
YKL219W_BY4742,1224
YKL220C_BY4742,2136
YKL221W_BY4742,1422
YKL222C_BY4742,2118
YKL223W_BY4742,333
YKL224C_BY4742,372
YKL225W_BY4742,348
YKR001C_BY4742,2115
YKR002W_BY4742,1707
YKR003W_BY4742,1347
YKR004C_BY4742,1238
YKR004C_mRNA,1238
YKR005C_BY4742,1647
YKR005C_mRNA,1647
YKR006C_BY4742,795
YKR007W_BY4742,555
YKR008W_BY4742,1878
YKR009C_BY4742,2703
YKR010C_BY4742,2316
YKR011C_BY4742,1062
YKR012C_BY4742,378
YKR013W_BY4742,990
YKR014C_BY4742,705
YKR015C_BY4742,1707
YKR016W_BY4742,1623
YKR017C_BY4742,1656
YKR018C_BY4742,2178
YKR019C_BY4742,1848
YKR020W_BY4742,495
YKR021W_BY4742,2748
YKR022C_BY4742,969
YKR023W_BY4742,1593
YKR024C_BY4742,2229
YKR025W_BY4742,849
YKR026C_BY4742,918
YKR027W_BY4742,2298
YKR028W_BY4742,3102
YKR029C_BY4742,2256
YKR030W_BY4742,822
YKR031C_BY4742,5052
YKR032W_BY4742,315
YKR033C_BY4742,426
YKR034W_BY4742,810
YKR035C_BY4742,642
YKR035W-A_BY4742,615
YKR036C_BY4742,1932
YKR037C_BY4742,888
YKR038C_BY4742,1161
YKR039W_BY4742,1809
YKR040C_BY4742,504
YKR041W_BY4742,753
YKR042W_BY4742,1098
YKR043C_BY4742,816
YKR044W_BY4742,1332
YKR045C_BY4742,552
YKR046C_BY4742,852
YKR047W_BY4742,306
YKR048C_BY4742,1254
YKR049C_BY4742,402
YKR050W_BY4742,2670
YKR051W_BY4742,1257
YKR052C_BY4742,915
YKR053C_BY4742,1215
YKR054C_BY4742,12279
YKR055W_BY4742,876
YKR056W_BY4742,1920
YKR057W_BY4742,586
YKR057W_mRNA,586
YKR058W_BY4742,1851
YKR059W_BY4742,1188
YKR060W_BY4742,825
YKR061W_BY4742,1278
YKR062W_BY4742,987
YKR063C_BY4742,1509
YKR064W_BY4742,2592
YKR065C_BY4742,594
YKR066C_BY4742,1086
YKR067W_BY4742,2232
YKR068C_BY4742,582
YKR069W_BY4742,1782
YKR070W_BY4742,1059
YKR071C_BY4742,1047
YKR072C_BY4742,1689
YKR073C_BY4742,321
YKR074W_BY4742,468
YKR075C_BY4742,924
YKR075W-A_BY4742,270
YKR076W_BY4742,1113
YKR077W_BY4742,1092
YKR078W_BY4742,1758
YKR079C_BY4742,2517
YKR080W_BY4742,963
YKR081C_BY4742,1035
YKR082W_BY4742,3474
YKR083C_BY4742,402
YKR084C_BY4742,1836
YKR085C_BY4742,588
YKR086W_BY4742,3216
YKR087C_BY4742,1038
YKR088C_BY4742,1014
YKR089C_BY4742,2733
YKR090W_BY4742,2121
YKR091W_BY4742,741
YKR092C_BY4742,1221
YKR093W_BY4742,1806
YKR094C_BY4742,755
YKR094C_mRNA,755
YKR095W-A_BY4742,342
YKR095W-A_mRNA,342
YKR095W_BY4742,5628
YKR096W_BY4742,3588
YKR097W_BY4742,1650
YKR098C_BY4742,2154
YKR099W_BY4742,2436
YKR100C_BY4742,1068
YKR101W_BY4742,1965
YKR102W_BY4742,3510
YKR103W_BY4742,3657
YKR104W_BY4742,921
YKR105C_BY4742,1749
YKR106W_BY4742,1848
YLL001W_BY4742,2274
YLL002W_BY4742,1311
YLL003W_BY4742,2841
YLL004W_BY4742,1851
YLL005C_BY4742,2607
YLL006W-A_BY4742,177
YLL006W_BY4742,1281
YLL007C_BY4742,1998
YLL008W_BY4742,2259
YLL009C_BY4742,210
YLL010C_BY4742,1284
YLL011W_BY4742,1470
YLL012W_BY4742,1722
YLL013C_BY4742,2640
YLL014W_BY4742,327
YLL015W_BY4742,4680
YLL018C-A_BY4742,297
YLL018C_BY4742,1674
YLL019C_BY4742,2214
YLL019W-A_BY4742,93
YLL020C_BY4742,306
YLL021W_BY4742,4401
YLL022C_BY4742,1158
YLL023C_BY4742,840
YLL024C_BY4742,1920
YLL025W_BY4742,375
YLL026W_BY4742,2727
YLL027W_BY4742,753
YLL028W_BY4742,1761
YLL029W_BY4742,2250
YLL030C_BY4742,342
YLL031C_BY4742,3054
YLL032C_BY4742,2478
YLL033W_BY4742,693
YLL034C_BY4742,2514
YLL035W_BY4742,1899
YLL036C_BY4742,1512
YLL037W_BY4742,381
YLL038C_BY4742,744
YLL039C_BY4742,1146
YLL040C_BY4742,9435
YLL041C_BY4742,801
YLL042C_BY4742,504
YLL043W_BY4742,2010
YLL044W_BY4742,447
YLL045C_BY4742,771
YLL046C_BY4742,750
YLL047W_BY4742,384
YLL048C_BY4742,4986
YLL049W_BY4742,540
YLL050C_BY4742,611
YLL050C_mRNA,611
YLL051C_BY4742,2139
YLL052C_BY4742,450
YLL053C_BY4742,459
YLL054C_BY4742,2532
YLL055W_BY4742,1596
YLL056C_BY4742,897
YLL057C_BY4742,1239
YLL058W_BY4742,1728
YLL059C_BY4742,507
YLL060C_BY4742,702
YLL061W_BY4742,1752
YLL062C_BY4742,975
YLL063C_BY4742,1425
YLL064C_BY4742,363
YLL065W_BY4742,351
YLL066C_BY4742,3717
YLL066C_mRNA,3717
YLL066W-A_BY4742,483
YLL066W-B_BY4742,171
YLL067C_BY4742,3717
YLL067C_mRNA,3717
YLL067W-A_BY4742,483
YLR001C_BY4742,2589
YLR002C_BY4742,1992
YLR003C_BY4742,876
YLR004C_BY4742,1572
YLR005W_BY4742,1386
YLR006C_BY4742,2139
YLR007W_BY4742,1011
YLR008C_BY4742,507
YLR009W_BY4742,600
YLR010C_BY4742,483
YLR011W_BY4742,576
YLR012C_BY4742,300
YLR013W_BY4742,426
YLR014C_BY4742,2715
YLR015W_BY4742,1518
YLR016C_BY4742,615
YLR017W_BY4742,1014
YLR018C_BY4742,900
YLR019W_BY4742,1194
YLR020C_BY4742,1617
YLR021W_BY4742,540
YLR022C_BY4742,753
YLR023C_BY4742,1632
YLR024C_BY4742,5619
YLR025W_BY4742,723
YLR026C_BY4742,1023
YLR027C_BY4742,1257
YLR028C_BY4742,1776
YLR029C_BY4742,615
YLR030W_BY4742,792
YLR031W_BY4742,561
YLR032W_BY4742,3510
YLR033W_BY4742,1509
YLR034C_BY4742,1422
YLR035C-A_BY4742,3468
YLR035C_BY4742,2088
YLR036C_BY4742,612
YLR037C_BY4742,375
YLR038C_BY4742,252
YLR039C_BY4742,3171
YLR040C_BY4742,675
YLR041W_BY4742,321
YLR042C_BY4742,486
YLR043C_BY4742,312
YLR044C_BY4742,1692
YLR045C_BY4742,2667
YLR046C_BY4742,813
YLR047C_BY4742,2061
YLR048W_BY4742,1118
YLR048W_mRNA,1118
YLR049C_BY4742,1287
YLR050C_BY4742,486
YLR051C_BY4742,654
YLR052W_BY4742,753
YLR053C_BY4742,327
YLR054C_BY4742,2262
YLR054C_mRNA,2262
YLR055C_BY4742,1809
YLR056W_BY4742,1098
YLR057W_BY4742,2550
YLR058C_BY4742,1410
YLR059C_BY4742,810
YLR060W_BY4742,1788
YLR061W_BY4742,755
YLR061W_mRNA,755
YLR062C_BY4742,378
YLR063W_BY4742,1098
YLR064W_BY4742,822
YLR065C_BY4742,546
YLR066W_BY4742,555
YLR067C_BY4742,2898
YLR068W_BY4742,456
YLR069C_BY4742,2286
YLR070C_BY4742,1071
YLR071C_BY4742,3249
YLR072W_BY4742,2082
YLR073C_BY4742,603
YLR074C_BY4742,501
YLR075W_BY4742,666
YLR076C_BY4742,423
YLR077W_BY4742,1752
YLR078C_BY4742,824
YLR078C_mRNA,824
YLR079W_BY4742,855
YLR080W_BY4742,1335
YLR081W_BY4742,1725
YLR082C_BY4742,1179
YLR083C_BY4742,2004
YLR084C_BY4742,3663
YLR085C_BY4742,1317
YLR086W_BY4742,4257
YLR087C_BY4742,8877
YLR088W_BY4742,1845
YLR089C_BY4742,1779
YLR090W_BY4742,1380
YLR091W_BY4742,882
YLR092W_BY4742,2682
YLR093C_BY4742,903
YLR093C_mRNA,903
YLR094C_BY4742,1509
YLR095C_BY4742,2439
YLR096W_BY4742,3444
YLR097C_BY4742,1035
YLR098C_BY4742,1947
YLR099C_BY4742,1185
YLR099W-A_BY4742,264
YLR100W_BY4742,1044
YLR101C_BY4742,396
YLR102C_BY4742,798
YLR103C_BY4742,1953
YLR104W_BY4742,396
YLR105C_BY4742,1134
YLR106C_BY4742,14733
YLR107W_BY4742,1215
YLR108C_BY4742,1458
YLR109W_BY4742,531
YLR110C_BY4742,402
YLR111W_BY4742,333
YLR112W_BY4742,420
YLR113W_BY4742,1308
YLR114C_BY4742,2295
YLR115W_BY4742,2580
YLR116W_BY4742,1431
YLR117C_BY4742,2064
YLR118C_BY4742,684
YLR119W_BY4742,642
YLR120C_BY4742,1710
YLR120W-A_BY4742,102
YLR121C_BY4742,1527
YLR122C_BY4742,378
YLR123C_BY4742,330
YLR124W_BY4742,345
YLR125W_BY4742,411
YLR126C_BY4742,756
YLR127C_BY4742,2562
YLR128W_BY4742,904
YLR128W_mRNA,904
YLR129W_BY4742,2832
YLR130C_BY4742,1269
YLR131C_BY4742,2313
YLR132C_BY4742,873
YLR133W_BY4742,1749
YLR134W_BY4742,1692
YLR135W_BY4742,2247
YLR136C_BY4742,858
YLR137W_BY4742,1104
YLR138W_BY4742,2958
YLR139C_BY4742,1932
YLR140W_BY4742,327
YLR141W_BY4742,1092
YLR142W_BY4742,1431
YLR143W_BY4742,2058
YLR144C_BY4742,2340
YLR145W_BY4742,606
YLR146C_BY4742,903
YLR146W-A_BY4742,189
YLR147C_BY4742,306
YLR148W_BY4742,2757
YLR149C-A_BY4742,87
YLR149C_BY4742,2193
YLR150W_BY4742,822
YLR151C_BY4742,1023
YLR152C_BY4742,1731
YLR153C_BY4742,2052
YLR154C-G_BY4742,150
YLR154C-H_BY4742,132
YLR154C_BY4742,333
YLR154W-A_BY4742,186
YLR154W-B_BY4742,165
YLR154W-C_BY4742,375
YLR154W-E_BY4742,204
YLR154W-F_BY4742,141
YLR155C_BY4742,1089
YLR156C-A_BY4742,132
YLR156W_BY4742,345
YLR157C-A_BY4742,1323
YLR157C-B_BY4742,5269
YLR157C-B_mRNA,5269
YLR157C-C_BY4742,132
YLR157C_BY4742,1089
YLR157W-D_BY4742,213
YLR157W-E_BY4742,165
YLR158C_BY4742,1089
YLR159C-A_BY4742,132
YLR159W_BY4742,345
YLR160C_BY4742,1089
YLR161W_BY4742,345
YLR162W-A_BY4742,189
YLR162W_BY4742,357
YLR163C_BY4742,1389
YLR163W-A_BY4742,114
YLR164W_BY4742,507
YLR165C_BY4742,765
YLR166C_BY4742,2616
YLR167W_BY4742,459
YLR168C_BY4742,693
YLR169W_BY4742,354
YLR170C_BY4742,471
YLR171W_BY4742,390
YLR172C_BY4742,903
YLR173W_BY4742,1827
YLR174W_BY4742,1239
YLR175W_BY4742,1452
YLR176C_BY4742,2436
YLR177W_BY4742,1887
YLR178C_BY4742,660
YLR179C_BY4742,606
YLR180W_BY4742,1149
YLR181C_BY4742,993
YLR182W_BY4742,2412
YLR183C_BY4742,1470
YLR184W_BY4742,348
YLR185W_BY4742,626
YLR185W_mRNA,626
YLR186W_BY4742,759
YLR187W_BY4742,3081
YLR188W_BY4742,2088
YLR189C_BY4742,3597
YLR190W_BY4742,1476
YLR191W_BY4742,1161
YLR192C_BY4742,798
YLR193C_BY4742,528
YLR194C_BY4742,765
YLR195C_BY4742,1368
YLR196W_BY4742,1731
YLR197W_BY4742,1515
YLR198C_BY4742,360
YLR199C_BY4742,917
YLR199C_mRNA,917
YLR200W_BY4742,345
YLR201C_BY4742,783
YLR202C_BY4742,443
YLR202C_mRNA,443
YLR203C_BY4742,1311
YLR204W_BY4742,336
YLR205C_BY4742,954
YLR206W_BY4742,1842
YLR207W_BY4742,2502
YLR208W_BY4742,894
YLR209C_BY4742,936
YLR210W_BY4742,1383
YLR211C_BY4742,740
YLR211C_mRNA,740
YLR212C_BY4742,1422
YLR213C_BY4742,1269
YLR214W_BY4742,2061
YLR215C_BY4742,1083
YLR216C_BY4742,1116
YLR217W_BY4742,324
YLR218C_BY4742,453
YLR219W_BY4742,2187
YLR220W_BY4742,969
YLR221C_BY4742,663
YLR222C-A_BY4742,231
YLR222C_BY4742,2454
YLR223C_BY4742,3258
YLR224W_BY4742,1110
YLR225C_BY4742,1224
YLR226W_BY4742,1188
YLR227C_BY4742,1482
YLR227W-A_BY4742,1323
YLR227W-B_BY4742,5269
YLR227W-B_mRNA,5269
YLR228C_BY4742,2445
YLR229C_BY4742,576
YLR230W_BY4742,306
YLR231C_BY4742,1362
YLR232W_BY4742,348
YLR233C_BY4742,2100
YLR234W_BY4742,1971
YLR235C_BY4742,399
YLR236C_BY4742,324
YLR237W_BY4742,1797
YLR238W_BY4742,1437
YLR239C_BY4742,987
YLR240W_BY4742,2628
YLR241W_BY4742,2349
YLR242C_BY4742,966
YLR243W_BY4742,819
YLR244C_BY4742,1164
YLR245C_BY4742,429
YLR246W_BY4742,1080
YLR247C_BY4742,4671
YLR248W_BY4742,1833
YLR249W_BY4742,3135
YLR250W_BY4742,705
YLR251W_BY4742,594
YLR252W_BY4742,306
YLR253W_BY4742,1710
YLR254C_BY4742,570
YLR255C_BY4742,354
YLR256W-A_BY4742,1323
YLR256W_BY4742,4509
YLR257W_BY4742,966
YLR258W_BY4742,2118
YLR259C_BY4742,1719
YLR260W_BY4742,2064
YLR261C_BY4742,327
YLR262C-A_BY4742,195
YLR262C_BY4742,648
YLR263W_BY4742,2484
YLR264C-A_BY4742,117
YLR264W_BY4742,204
YLR265C_BY4742,1029
YLR266C_BY4742,2106
YLR267W_BY4742,1713
YLR268W_BY4742,645
YLR269C_BY4742,351
YLR270W_BY4742,1053
YLR271W_BY4742,825
YLR272C_BY4742,3531
YLR273C_BY4742,1947
YLR274W_BY4742,2328
YLR275W_BY4742,423
YLR275W_mRNA,423
YLR276C_BY4742,1785
YLR277C_BY4742,2340
YLR278C_BY4742,4026
YLR279W_BY4742,390
YLR280C_BY4742,351
YLR281C_BY4742,468
YLR282C_BY4742,342
YLR283W_BY4742,945
YLR284C_BY4742,843
YLR285C-A_BY4742,171
YLR285W_BY4742,786
YLR286C_BY4742,1689
YLR286W-A_BY4742,135
YLR287C-A_BY4742,622
YLR287C-A_mRNA,622
YLR287C_BY4742,1068
YLR288C_BY4742,1425
YLR289W_BY4742,1938
YLR290C_BY4742,834
YLR291C_BY4742,1146
YLR292C_BY4742,582
YLR293C_BY4742,660
YLR294C_BY4742,330
YLR295C_BY4742,375
YLR296W_BY4742,327
YLR297W_BY4742,390
YLR298C_BY4742,696
YLR299C-A_BY4742,93
YLR299W_BY4742,1983
YLR300W_BY4742,1347
YLR301W_BY4742,735
YLR302C_BY4742,363
YLR303W_BY4742,1335
YLR304C_BY4742,2337
YLR305C_BY4742,5703
YLR306W_BY4742,701
YLR306W_mRNA,701
YLR307C-A_BY4742,264
YLR307W_BY4742,906
YLR308W_BY4742,939
YLR309C_BY4742,2736
YLR310C_BY4742,4770
YLR311C_BY4742,348
YLR312C_BY4742,1197
YLR312W-A_BY4742,762
YLR313C_BY4742,1593
YLR314C_BY4742,1563
YLR315W_BY4742,462
YLR316C_BY4742,1093
YLR316C_mRNA,1093
YLR317W_BY4742,435
YLR318W_BY4742,2655
YLR319C_BY4742,2367
YLR320W_BY4742,4365
YLR321C_BY4742,1281
YLR322W_BY4742,315
YLR323C_BY4742,780
YLR324W_BY4742,1572
YLR325C_BY4742,237
YLR326W_BY4742,723
YLR327C_BY4742,261
YLR328W_BY4742,1206
YLR329W_BY4742,892
YLR329W_mRNA,892
YLR330W_BY4742,2016
YLR331C_BY4742,378
YLR332W_BY4742,1131
YLR333C_BY4742,750
YLR334C_BY4742,381
YLR335W_BY4742,2163
YLR336C_BY4742,2700
YLR337C_BY4742,2454
YLR338W_BY4742,858
YLR339C_BY4742,552
YLR340W_BY4742,939
YLR341W_BY4742,1434
YLR342W-A_BY4742,174
YLR342W_BY4742,5631
YLR343W_BY4742,1668
YLR344W_BY4742,831
YLR344W_mRNA,831
YLR345W_BY4742,1530
YLR346C_BY4742,306
YLR347C_BY4742,2586
YLR347W-A_BY4742,141
YLR348C_BY4742,897
YLR349W_BY4742,507
YLR350W_BY4742,651
YLR351C_BY4742,876
YLR352W_BY4742,2424
YLR353W_BY4742,1812
YLR354C_BY4742,1008
YLR355C_BY4742,1188
YLR356W_BY4742,594
YLR357W_BY4742,2670
YLR358C_BY4742,564
YLR359W_BY4742,1449
YLR360W_BY4742,1320
YLR361C-A_BY4742,297
YLR361C_BY4742,1737
YLR362W_BY4742,2154
YLR363C_BY4742,657
YLR363W-A_BY4742,258
YLR364C-A_BY4742,123
YLR364W_BY4742,330
YLR365W_BY4742,333
YLR366W_BY4742,306
YLR367W_BY4742,876
YLR367W_mRNA,1433
YLR368W_BY4742,1797
YLR369W_BY4742,1974
YLR370C_BY4742,537
YLR371W_BY4742,4071
YLR372W_BY4742,1038
YLR373C_BY4742,2706
YLR374C_BY4742,390
YLR375W_BY4742,1032
YLR376C_BY4742,729
YLR377C_BY4742,1047
YLR378C_BY4742,1443
YLR379W_BY4742,375
YLR380W_BY4742,1227
YLR381W_BY4742,2202
YLR382C_BY4742,2685
YLR383W_BY4742,3345
YLR384C_BY4742,4050
YLR385C_BY4742,399
YLR386W_BY4742,2643
YLR387C_BY4742,1299
YLR388W_BY4742,659
YLR389C_BY4742,3084
YLR390W-A_BY4742,717
YLR390W_BY4742,339
YLR392C_BY4742,1557
YLR393W_BY4742,840
YLR394W_BY4742,1449
YLR395C_BY4742,237
YLR396C_BY4742,2076
YLR397C_BY4742,2343
YLR398C_BY4742,3864
YLR399C_BY4742,2061
YLR399W-A_BY4742,105
YLR400W_BY4742,474
YLR401C_BY4742,2007
YLR402W_BY4742,192
YLR403W_BY4742,2052
YLR404W_BY4742,858
YLR405W_BY4742,1104
YLR406C-A_BY4742,150
YLR406C_BY4742,691
YLR406C_mRNA,691
YLR407W_BY4742,687
YLR408C_BY4742,369
YLR409C_BY4742,2820
YLR410W-A_BY4742,1317
YLR410W-B_BY4742,5314
YLR410W-B_mRNA,5314
YLR410W_BY4742,3441
YLR411W_BY4742,726
YLR412C-A_BY4742,207
YLR412W_BY4742,825
YLR413W_BY4742,2028
YLR414C_BY4742,792
YLR415C_BY4742,339
YLR416C_BY4742,399
YLR417W_BY4742,1701
YLR418C_BY4742,1182
YLR419W_BY4742,4308
YLR420W_BY4742,1095
YLR421C_BY4742,471
YLR422W_BY4742,5799
YLR423C_BY4742,1254
YLR424W_BY4742,2127
YLR425W_BY4742,3924
YLR426W_BY4742,1052
YLR426W_mRNA,1052
YLR427W_BY4742,2013
YLR428C_BY4742,345
YLR429W_BY4742,1956
YLR430W_BY4742,6696
YLR431C_BY4742,1362
YLR432W_BY4742,1572
YLR433C_BY4742,1662
YLR434C_BY4742,384
YLR435W_BY4742,618
YLR436C_BY4742,3825
YLR437C-A_BY4742,228
YLR437C_BY4742,402
YLR438C-A_BY4742,270
YLR438W_BY4742,1275
YLR439W_BY4742,960
YLR440C_BY4742,2130
YLR441C_BY4742,768
YLR442C_BY4742,2937
YLR443W_BY4742,1347
YLR444C_BY4742,303
YLR445W_BY4742,649
YLR445W_mRNA,649
YLR446W_BY4742,1302
YLR447C_BY4742,1038
YLR448W_BY4742,915
YLR448W_mRNA,915
YLR449W_BY4742,1179
YLR450W_BY4742,3138
YLR451W_BY4742,2661
YLR452C_BY4742,2097
YLR453C_BY4742,1188
YLR454W_BY4742,7887
YLR455W_BY4742,915
YLR456W_BY4742,615
YLR457C_BY4742,960
YLR458W_BY4742,381
YLR459W_BY4742,1185
YLR460C_BY4742,1131
YLR461W_BY4742,363
YLR462W_BY4742,609
YLR463C_BY4742,552
YLR464W_BY4742,930
YLR464W_mRNA,930
YLR465C_BY4742,309
YLR466C-A_BY4742,483
YLR466C-B_BY4742,117
YLR466W_BY4742,4149
YLR467C-A_BY4742,483
YLR467W_BY4742,5391
YML001W_BY4742,627
YML002W_BY4742,2214
YML003W_BY4742,873
YML004C_BY4742,981
YML005W_BY4742,1389
YML006C_BY4742,2325
YML007C-A_BY4742,111
YML007W_BY4742,1953
YML008C_BY4742,1152
YML009C-A_BY4742,327
YML009C_BY4742,213
YML009W-B_BY4742,477
YML010W_BY4742,3192
YML011C_BY4742,534
YML012C-A_BY4742,378
YML012W_BY4742,636
YML013W_BY4742,1755
YML014W_BY4742,840
YML015C_BY4742,1041
YML016C_BY4742,2079
YML017W_BY4742,2144
YML017W_mRNA,2144
YML018C_BY4742,1182
YML019W_BY4742,999
YML020W_BY4742,1995
YML021C_BY4742,1080
YML022W_BY4742,564
YML023C_BY4742,1671
YML024W_BY4742,809
YML024W_mRNA,809
YML025C_BY4742,960
YML025C_mRNA,960
YML026C_BY4742,842
YML026C_mRNA,842
YML027W_BY4742,1158
YML028W_BY4742,591
YML029W_BY4742,2517
YML030W_BY4742,480
YML031C-A_BY4742,336
YML031W_BY4742,1968
YML032C_BY4742,1416
YML034C-A_BY4742,399
YML034W_BY4742,2631
YML034W_mRNA,2631
YML035C_BY4742,2433
YML036W_BY4742,652
YML036W_mRNA,652
YML037C_BY4742,1023
YML038C_BY4742,1329
YML039W_BY4742,5269
YML039W_mRNA,5269
YML040W_BY4742,1323
YML041C_BY4742,843
YML042W_BY4742,2013
YML043C_BY4742,1524
YML045W-A_BY4742,1323
YML045W_BY4742,5269
YML045W_mRNA,5269
YML046W_BY4742,1890
YML047C_BY4742,1059
YML047W-A_BY4742,366
YML048W_BY4742,1212
YML049C_BY4742,4086
YML050W_BY4742,936
YML051W_BY4742,1308
YML052W_BY4742,909
YML053C_BY4742,639
YML054C-A_BY4742,159
YML054C_BY4742,1776
YML055W_BY4742,537
YML056C_BY4742,1983
YML056C_mRNA,1983
YML057C-A_BY4742,390
YML057W_BY4742,1815
YML058W-A_BY4742,207
YML058W_BY4742,315
YML059C_BY4742,5040
YML060W_BY4742,1131
YML061C_BY4742,2580
YML062C_BY4742,1179
YML063W_BY4742,768
YML064C_BY4742,738
YML065W_BY4742,2745
YML066C_BY4742,1110
YML067C_BY4742,1152
YML067C_mRNA,1152
YML068W_BY4742,1395
YML069W_BY4742,1659
YML070W_BY4742,1755
YML071C_BY4742,1824
YML072C_BY4742,4638
YML073C_BY4742,946
YML073C_mRNA,946
YML074C_BY4742,1236
YML075C_BY4742,3165
YML076C_BY4742,2835
YML077W_BY4742,480
YML078W_BY4742,549
YML079W_BY4742,606
YML080W_BY4742,1272
YML081C-A_BY4742,180
YML081W_BY4742,3756
YML082W_BY4742,1950
YML083C_BY4742,1257
YML084W_BY4742,309
YML085C_BY4742,1460
YML085C_mRNA,1460
YML086C_BY4742,1581
YML087C_BY4742,939
YML088W_BY4742,2007
YML089C_BY4742,369
YML090W_BY4742,387
YML091C_BY4742,3609
YML092C_BY4742,753
YML093W_BY4742,2700
YML094C-A_BY4742,402
YML094W_BY4742,575
YML094W_mRNA,575
YML095C_BY4742,633
YML096W_BY4742,1578
YML097C_BY4742,1356
YML098W_BY4742,504
YML099C_BY4742,2643
YML099W-A_BY4742,330
YML100W-A_BY4742,174
YML100W_BY4742,3297
YML101C-A_BY4742,318
YML101C_BY4742,354
YML102W_BY4742,1407
YML103C_BY4742,4968
YML104C_BY4742,3384
YML105C_BY4742,822
YML106W_BY4742,681
YML107C_BY4742,1005
YML108W_BY4742,318
YML109W_BY4742,2829
YML110C_BY4742,924
YML111W_BY4742,2763
YML112W_BY4742,891
YML113W_BY4742,747
YML114C_BY4742,1533
YML115C_BY4742,1608
YML116W-A_BY4742,303
YML116W_BY4742,1629
YML117W_BY4742,3405
YML118W_BY4742,1518
YML119W_BY4742,1074
YML120C_BY4742,1542
YML121W_BY4742,933
YML122C_BY4742,381
YML123C_BY4742,1764
YML124C_BY4742,1636
YML124C_mRNA,1636
YML125C_BY4742,939
YML126C_BY4742,1476
YML127W_BY4742,1746
YML128C_BY4742,1542
YML129C_BY4742,213
YML130C_BY4742,1692
YML131W_BY4742,1098
YML132W_BY4742,1140
YML133C_BY4742,4224
YML133C_mRNA,4224
YML133W-A_BY4742,576
YML133W-B_BY4742,483
YMR001C-A_BY4742,231
YMR001C_BY4742,2118
YMR002W_BY4742,471
YMR003W_BY4742,597
YMR004W_BY4742,1536
YMR005W_BY4742,1167
YMR006C_BY4742,2121
YMR007W_BY4742,381
YMR008C_BY4742,1995
YMR009W_BY4742,540
YMR010W_BY4742,1218
YMR011W_BY4742,1626
YMR012W_BY4742,3834
YMR013C-A_BY4742,150
YMR013C_BY4742,1560
YMR013W-A_BY4742,81
YMR014W_BY4742,1560
YMR015C_BY4742,1617
YMR016C_BY4742,2358
YMR017W_BY4742,1194
YMR018W_BY4742,1545
YMR019W_BY4742,2850
YMR020W_BY4742,1527
YMR021C_BY4742,1254
YMR022W_BY4742,498
YMR023C_BY4742,1581
YMR024W_BY4742,1173
YMR025W_BY4742,888
YMR026C_BY4742,1200
YMR027W_BY4742,1413
YMR028W_BY4742,1101
YMR029C_BY4742,1572
YMR030W-A_BY4742,291
YMR030W_BY4742,1131
YMR031C_BY4742,2532
YMR031W-A_BY4742,327
YMR032W_BY4742,2010
YMR033W_BY4742,1490
YMR033W_mRNA,1490
YMR034C_BY4742,1305
YMR035W_BY4742,534
YMR036C_BY4742,1665
YMR037C_BY4742,2115
YMR038C_BY4742,750
YMR039C_BY4742,879
YMR040W_BY4742,483
YMR041C_BY4742,1008
YMR042W_BY4742,534
YMR043W_BY4742,861
YMR044W_BY4742,1428
YMR045C_BY4742,5269
YMR045C_mRNA,5269
YMR046C_BY4742,1323
YMR046W-A_BY4742,129
YMR047C_BY4742,3342
YMR048W_BY4742,954
YMR049C_BY4742,2424
YMR050C_BY4742,5269
YMR050C_mRNA,5269
YMR051C_BY4742,1323
